id,fixture_id,team_id,player_id,assist_id,type,detail,comments,elapsed,extra,minute,player_name,assist_name
154351,1342429,7006,496621.0,,Goal,Penalty,,45,0,45,,
154353,1342429,7006,139931.0,,Goal,Normal Goal,,66,0,66,,
154356,1342429,7006,335096.0,,Goal,Normal Goal,,72,0,72,Samuel Burakowsky,
154377,1342428,330,57277.0,,Goal,Normal Goal,,45,3,48,Solomon Owusu,
154387,1342431,758,314291.0,,Goal,Penalty,,2,0,2,,
154388,1342431,334,151688.0,,Goal,Normal Goal,,33,0,33,,
154402,1342432,757,61498.0,,Goal,Normal Goal,,25,0,25,,
154404,1342432,757,326396.0,326396.0,Goal,Missed Penalty,,49,0,49,,
154414,1342427,2144,39213.0,,Goal,Own Goal,,4,0,4,,
154432,1342426,2152,266614.0,,Goal,Normal Goal,,9,0,9,,
154441,1342426,6976,263161.0,,Goal,Normal Goal,,71,0,71,,
154448,1342433,2153,57470.0,,Goal,Penalty,,20,0,20,,
154462,1342433,2153,384443.0,,Goal,Normal Goal,,85,0,85,,
154466,1342433,7012,57144.0,,Goal,Own Goal,,90,6,96,,
154479,1342440,757,96358.0,,Goal,Own Goal,,30,0,30,,
154481,1342440,758,138752.0,,Goal,Normal Goal,,35,0,35,,
154485,1342440,757,141994.0,,Goal,Penalty,,52,0,52,,
154491,1342440,757,404521.0,,Goal,Normal Goal,,72,0,72,,
154497,1342440,758,416143.0,,Goal,Normal Goal,,90,3,93,Vegard Hagen,
154535,1342437,2152,346942.0,,Goal,Normal Goal,,60,0,60,,
154546,1342439,334,57444.0,,Goal,Normal Goal,,47,0,47,,
154549,1342439,334,57444.0,,Goal,Normal Goal,,59,0,59,,
154566,1342438,7012,191725.0,,Goal,Normal Goal,,61,0,61,Thomas Klemetsen Jakobsen,
154583,1342445,758,314291.0,,Goal,Normal Goal,,32,0,32,,
154616,1342444,330,217112.0,,Goal,Penalty,,57,0,57,Syver Aas,
154623,1342444,7006,291909.0,,Goal,Normal Goal,,75,0,75,,
154650,1342449,757,141994.0,141994.0,Goal,Missed Penalty,,71,0,71,,
154683,1342446,2153,151193.0,,Goal,Normal Goal,,26,0,26,,
154684,1342446,2153,304531.0,,Goal,Normal Goal,,28,0,28,,
154731,1342451,7012,384573.0,,Goal,Normal Goal,,3,0,3,Håkon Krohg,
154738,1342451,323,412028.0,,Goal,Normal Goal,,54,0,54,,
154743,1342451,7012,469494.0,,Goal,Normal Goal,,76,0,76,Blerton Isufi,
154753,1342455,758,314291.0,,Goal,Normal Goal,,57,0,57,,
154776,1342452,334,57444.0,,Goal,Normal Goal,,58,0,58,,
154801,1342454,2144,179500.0,,Goal,Own Goal,,21,0,21,,
154811,1342454,2144,16192.0,,Goal,Penalty,,66,0,66,,
154827,1342457,2150,349412.0,349412.0,Goal,Missed Penalty,,85,0,85,,
154848,1342460,322,263203.0,,Goal,Normal Goal,,48,0,48,,
154852,1342460,2144,16192.0,,Goal,Penalty,,59,0,59,,
154861,1342459,6976,94608.0,,Goal,Normal Goal,,43,0,43,,
154875,1342462,2148,,,Goal,Normal Goal,,23,0,23,,
154878,1342462,334,57444.0,,Goal,Normal Goal,,42,0,42,,
154880,1342462,334,94594.0,,Goal,Normal Goal,,59,0,59,,
154888,1342462,2148,39213.0,,Goal,Normal Goal,,88,0,88,,
154891,1342463,757,,,Goal,Normal Goal,,8,0,8,,
154892,1342463,757,,,Goal,Penalty,,47,0,47,,
154893,1342463,2153,,,Goal,Normal Goal,,53,0,53,,
154900,1342463,757,,,Goal,Normal Goal,,80,0,80,,
154917,1342461,758,,,Goal,Normal Goal,,90,4,94,,
154938,1340900,833,106612.0,,Goal,Normal Goal,,29,0,29,Saulo Mineiro,
154940,1340900,834,12543.0,,Goal,Normal Goal,,42,0,42,Long Tan,
154951,1340900,833,41430.0,,Goal,Normal Goal,,90,7,97,André Luis,
154958,1340901,830,13110.0,,Goal,Normal Goal,,79,0,79,Yongjing Cao,
154979,1340905,837,104944.0,,Goal,Missed Penalty,,85,0,85,Alberto Quiles,
155009,1340902,17265,195432.0,,Goal,Normal Goal,,15,0,15,Indio,
155011,1340902,1431,340507.0,,Goal,Normal Goal,,42,0,42,Feifan Jia,
155025,1340906,836,125652.0,,Goal,Normal Goal,,3,0,3,Matheus Jussa,
155040,1340906,836,10257.0,,Goal,Penalty,,90,3,93,Gustavo,
155067,1340908,836,12816.0,,Goal,Normal Goal,,54,0,54,Jin Feng,
155078,1340908,836,33648.0,,Goal,Normal Goal,,90,8,98,Leonardo,
155082,1340909,5686,292571.0,,Goal,Normal Goal,,58,0,58,Yujie Zhang,
155095,1340911,833,12791.0,,Goal,Normal Goal,,38,0,38,Xi Wu,
155097,1340911,833,41430.0,,Goal,Penalty,,45,4,49,André Luis,
155113,1340911,830,13066.0,,Goal,Own Goal,,90,3,93,Yaxiong Bao,
155117,1340910,840,10144.0,,Goal,Missed Penalty,,45,5,50,Bruno Nazário,
155180,1340913,17265,12763.0,,Goal,Normal Goal,,80,0,80,Liuyu Duan,
155186,1340915,17265,195432.0,,Goal,Normal Goal,,9,0,9,Indio,
155209,1340916,848,13074.0,,Goal,Own Goal,,25,0,25,Hang Ren,
155212,1340916,848,423540.0,,Goal,Normal Goal,,45,1,46,Wang Yudong,
155219,1340916,848,21269.0,,Goal,Missed Penalty,,56,0,56,Aaron-Salem Boupendza,
155226,1340917,21265,78760.0,,Goal,Missed Penalty,,13,0,13,Oscar Taty Maritu,
155227,1340917,21265,78760.0,,Goal,Normal Goal,,13,0,13,Oscar Taty Maritu,
155242,1340917,21265,78813.0,,Goal,Normal Goal,,81,0,81,Wang-Kit Tsui,
155243,1340917,5686,80860.0,,Goal,Own Goal,,84,0,84,Songyi Li,
155298,1340921,1439,11121.0,,Goal,Normal Goal,,34,0,34,Rodrigo Henrique,
155325,1340922,830,41683.0,,Goal,Penalty,,18,0,18,Fabio Abreu,
155334,1340922,5648,34131.0,,Goal,Normal Goal,,78,0,78,Felipe Silva,
155339,1340923,840,10003.0,,Goal,Penalty,,16,0,16,Felippe Cardoso,
155357,1340924,848,21269.0,,Goal,Normal Goal,,13,0,13,Aaron-Salem Boupendza,
155368,1340924,848,21269.0,,Goal,Normal Goal,,90,5,95,Aaron-Salem Boupendza,
155388,1340926,833,126900.0,,Goal,Own Goal,,63,0,63,Nené,
155399,1340926,833,106612.0,,Goal,Normal Goal,,90,1,91,Saulo Mineiro,
155400,1340927,21263,369726.0,,Goal,Normal Goal,,32,0,32,Lü Zhuoyi,
155406,1340927,1431,34700.0,,Goal,Normal Goal,,64,0,64,Elvis Sarić,
155410,1340927,21263,41927.0,,Goal,Missed Penalty,,90,10,100,Cephas Malele,
155424,1340929,837,104944.0,,Goal,Normal Goal,,78,0,78,Alberto Quiles,
155429,1340929,830,12843.0,,Goal,Own Goal,,90,1,91,Fan Yang,
155443,1340928,5648,34131.0,,Goal,Normal Goal,,68,0,68,Felipe Silva,
155470,1340930,1439,12684.0,,Goal,Own Goal,,90,10,100,Shenchao Wang,
155481,1340931,840,10144.0,,Goal,Penalty,,74,0,74,Bruno Nazário,
155505,1340933,837,104944.0,,Goal,Normal Goal,,37,0,37,Alberto Quiles,
155523,1340934,5695,43257.0,,Goal,Penalty,,20,0,20,Alexandru Tudorie,
155532,1340934,1439,7277.0,,Goal,Normal Goal,,73,0,73,Michael Cheukoua,
155547,1340935,5648,108015.0,,Goal,Normal Goal,,39,0,39,Yahav Gurfinkel,
155561,1340937,830,41683.0,,Goal,Normal Goal,,21,0,21,Fabio Abreu,
155563,1340937,830,110183.0,,Goal,Own Goal,,56,0,56,Nok Hang Leung,
155573,1340936,836,12976.0,,Goal,Normal Goal,,5,0,5,Ruofan Liu,
155610,1340939,844,12879.0,,Goal,Normal Goal,,6,0,6,Yuanyi Li,
155644,1340940,834,12607.0,,Goal,Normal Goal,,87,0,87,Yue Xu,
155658,1340942,21263,77713.0,,Goal,Normal Goal,,81,0,81,Fernando Karanga,
155666,1340944,5648,96368.0,,Goal,Normal Goal,,30,0,30,Pedro Delgado,
155684,1340945,5695,12710.0,,Goal,Normal Goal,,36,0,36,Hanwen Deng,
155694,1340945,21265,41580.0,,Goal,Penalty,,89,0,89,Pedro Henrique,
155696,1340946,833,41158.0,,Goal,Normal Goal,,21,0,21,João Carlos Teixeira,
155701,1340946,848,12477.0,,Goal,Normal Goal,,71,0,71,Tong Lei,
155704,1340946,833,12728.0,,Goal,Normal Goal,,77,0,77,Hanchao Yu,
155712,1340947,844,44736.0,,Goal,Penalty,,40,0,40,Cryzan,
155734,1340947,17265,41161.0,,Goal,Penalty,,90,4,94,Davidson,
155754,1340948,5695,41311.0,,Goal,Penalty,,90,4,94,Gustavo Sauer,
155771,1340950,836,12860.0,,Goal,Own Goal,,39,0,39,Xie Weijun,
155772,1340950,836,33648.0,,Goal,Normal Goal,,43,0,43,Leonardo,
155784,1340950,837,41108.0,,Goal,Penalty,,83,0,83,Bruno Xadas,
155792,1340952,1439,511151.0,,Goal,Penalty,,64,0,64,Wei Xiangxin,
155796,1340952,1439,7277.0,,Goal,Penalty,,78,0,78,Michael Cheukoua,
155814,1340953,5648,34131.0,,Goal,Missed Penalty,,53,0,53,Felipe Silva,
155828,1340954,833,41430.0,,Goal,Normal Goal,,16,0,16,André Luis,
155830,1340954,1431,34700.0,,Goal,Penalty,,26,0,26,Elvis Sarić,
155847,1340955,833,41430.0,,Goal,Normal Goal,,49,0,49,André Luis,
155864,1340956,830,26779.0,,Goal,Normal Goal,,45,4,49,Gonçalo Rodrigues,
155868,1340956,830,33083.0,,Goal,Normal Goal,,47,0,47,Serginho,
155915,1340959,17265,195432.0,,Goal,Penalty,,59,0,59,Indio,
155932,1340960,1439,11121.0,,Goal,Penalty,,53,0,53,Rodrigo Henrique,
155949,1340962,836,10257.0,,Goal,Normal Goal,,31,0,31,Gustavo,
155971,1340961,837,41356.0,,Goal,Own Goal,,81,0,81,Lucas Possignolo,
155974,1340961,837,41108.0,,Goal,Penalty,,89,0,89,Bruno Xadas,
155975,1340961,848,41356.0,,Goal,Missed Penalty,,90,7,97,Lucas Possignolo,
155997,1340964,836,33648.0,,Goal,Normal Goal,,20,0,20,Leonardo,
156013,1340965,5648,12813.0,,Goal,Normal Goal,,5,0,5,Mincheng Yuan,
156028,1340966,21263,41927.0,,Goal,Penalty,,34,0,34,Cephas Malele,
156065,1340969,5695,78750.0,,Goal,Normal Goal,,77,0,77,Zheng Haoqian,
156087,1340970,1431,10398.0,,Goal,Penalty,,81,0,81,Wellington Silva,
156094,1340968,848,8726.0,,Goal,Penalty,,69,0,69,Franko Andrijašević,
156100,1340968,17265,42020.0,,Goal,Normal Goal,,75,0,75,Aziz,
156129,1340971,21265,12529.0,,Goal,Normal Goal,,90,0,90,Zilong Han,
156156,1340974,5695,41311.0,,Goal,Normal Goal,,63,0,63,Gustavo Sauer,
156167,1340973,834,41356.0,,Goal,Own Goal,,13,0,13,Lucas Possignolo,
156218,1340977,17265,42020.0,,Goal,Normal Goal,,18,0,18,Aziz,
156239,1340978,5648,34173.0,,Goal,Normal Goal,,27,0,27,Rômulo,
162478,1326239,1599,15894.0,,Goal,Normal Goal,,51,0,51,Mikael Uhre,
162486,1326239,1598,260865.0,,Goal,Normal Goal,,79,0,79,Marco Pašalić,
162495,1326235,1608,32137.0,,Goal,Normal Goal,,63,0,63,Emmanuel Latte Lath,
162511,1326237,1613,203428.0,,Goal,Normal Goal,,19,0,19,Jacen Russell-Rowe,
162514,1326237,1613,13493.0,,Goal,Own Goal,,37,0,37,Carlos Teran,
162526,1326238,1615,68442.0,,Goal,Normal Goal,,8,0,8,Boris Enow,
162528,1326238,1601,50817.0,,Goal,Normal Goal,,27,0,27,Jonathan Osorio,
162533,1326238,1601,873.0,,Goal,Penalty,,70,0,70,Federico Bernardeschi,
162562,1326233,1604,79678.0,,Goal,Normal Goal,,55,0,55,Alonso Martínez,
162575,1326241,1597,66055.0,,Goal,Normal Goal,,55,0,55,Petar Musa,
162632,1326245,18310,6108.0,,Goal,Own Goal,,90,2,92,Yeimar Gómez Andrade,
162648,1326244,1596,41325.0,,Goal,Normal Goal,,83,0,83,Vitor Costa,
162660,1326246,1603,193279.0,,Goal,Normal Goal,,61,0,61,Jayden Nelson,
162666,1326246,1617,159589.0,,Goal,Normal Goal,,73,0,73,Antony Alves,
162685,1326247,18310,47058.0,,Goal,Normal Goal,,49,0,49,Pep Biel,
162686,1326247,18310,3247.0,,Goal,Normal Goal,,54,0,54,Wilfried Zaha,
162699,1326248,1606,51107.0,,Goal,Own Goal,,8,0,8,Nouhou Tolo,
162715,1326251,1598,137621.0,,Goal,Normal Goal,,32,0,32,César Araújo,
162727,1326251,1601,27539.0,,Goal,Normal Goal,,86,0,86,Deybi Flores,
162737,1326252,2242,15798.0,,Goal,Normal Goal,,58,0,58,Evander,
162746,1326250,1602,422252.0,,Goal,Normal Goal,,7,0,7,Mohammed Sofo,
162779,1326253,1607,27104.0,,Goal,Normal Goal,,70,0,70,Hugo Cuypers,
162790,1326253,1615,2928.0,,Goal,Missed Penalty,,90,1,91,Christian Benteke,
162791,1326254,1596,41450.0,,Goal,Normal Goal,,3,0,3,Cristian Arango,
162794,1326254,1596,2460.0,,Goal,Normal Goal,,19,0,19,Josef Martínez,
162795,1326254,1611,364.0,,Goal,Penalty,,27,0,27,Dejan Joveljić,
162824,1326256,1610,68057.0,,Goal,Normal Goal,,39,0,39,Rafael Navarro,
162825,1326256,1597,358139.0,,Goal,Normal Goal,,43,0,43,Pedrinho,
162852,1326257,1616,51134.0,,Goal,Normal Goal,,86,0,86,Ryan Hollingshead,
162867,1326258,1617,174607.0,,Goal,Normal Goal,,89,0,89,David Pereira da Costa,
162888,1326259,1603,39107.0,,Goal,Normal Goal,,2,0,2,Sam Adekugbe,
162942,1326262,1616,366531.0,,Goal,Normal Goal,,37,0,37,Nathan Ordaz,
162956,1326262,1616,356814.0,,Goal,Normal Goal,,90,2,92,David Martínez Morales,
162958,1326267,1604,79678.0,,Goal,Normal Goal,,59,0,59,Alonso Martínez,
163008,1326265,1615,2928.0,,Goal,Penalty,,60,0,60,Christian Benteke,
163029,1326264,2242,21036.0,,Goal,Penalty,,73,0,73,Kévin Denkey,
163047,1326269,1607,345386.0,,Goal,Normal Goal,,84,0,84,Leonardo Barroso,
163053,1326269,1607,27104.0,,Goal,Penalty,,90,1,91,Hugo Cuypers,
163054,1326269,1597,66055.0,,Goal,Missed Penalty,,90,5,95,Petar Musa,
163057,1326270,9569,15885.0,,Goal,Missed Penalty,,6,0,6,Hany Mukhtar,
163058,1326270,9569,18884.0,,Goal,Missed Penalty,,18,0,18,Sam Surridge,
163088,1326271,1603,51569.0,,Goal,Normal Goal,,32,0,32,Mathías Laborda,
163117,1326711,25484,45017.0,,Goal,Normal Goal,,90,1,91,Anders Dreyer,
163179,1326275,1602,275.0,,Goal,Penalty,,29,0,29,Eric Maxim Choupo-Moting,
163211,1326280,1609,33011.0,,Goal,Own Goal,,26,0,26,Thiago Martins,
163217,1326280,1604,79678.0,,Goal,Normal Goal,,68,0,68,Alonso Martínez,
163246,1326278,18310,136138.0,,Goal,Normal Goal,,48,0,48,Liel Abada,
163269,1326281,1611,324506.0,,Goal,Own Goal,,72,0,72,Morris Duggan,
163306,1326284,20787,25614.0,,Goal,Normal Goal,,15,0,15,Eduard Löwen,
163321,1326285,1610,51312.0,,Goal,Normal Goal,,38,0,38,Cole Bassett,
163350,1326286,1599,263510.0,,Goal,Normal Goal,,33,0,33,Jovan Lukić,
163359,1326286,9569,15885.0,,Goal,Penalty,,82,0,82,Hany Mukhtar,
163369,1326286,1599,265882.0,,Goal,Missed Penalty,,90,11,101,Quinn Sullivan,
163384,1326288,9568,154.0,,Goal,Normal Goal,,20,0,20,Lionel Messi,
163408,1326289,2242,15798.0,,Goal,Normal Goal,,70,0,70,Evander,
163413,1326289,1608,50981.0,,Goal,Own Goal,,88,0,88,Alvas Powell,
163417,1326290,1612,7106.0,,Goal,Normal Goal,,18,0,18,Kelvin Yeboah,
163430,1326290,1612,7106.0,,Goal,Penalty,,87,0,87,Kelvin Yeboah,
163453,1326296,1616,50952.0,,Goal,Normal Goal,,54,0,54,Aaron Long,
163483,1326299,1597,50763.0,,Goal,Missed Penalty,,34,0,34,Luciano Acosta,
163484,1326299,1597,50763.0,,Goal,Normal Goal,,45,7,52,Luciano Acosta,
163499,1326298,1617,73863.0,,Goal,Own Goal,,45,1,46,Josh Atencio,
163527,1326301,1607,39080.0,,Goal,Normal Goal,,62,0,62,Philip Zinckernagel,
163539,1326301,1607,20608.0,,Goal,Normal Goal,,90,4,94,Rominigue Kouamé,
163576,1326293,1602,1152.0,,Goal,Penalty,,44,0,44,Emil Forsberg,
163602,1326291,18310,47058.0,,Goal,Normal Goal,,11,0,11,Pep Biel,
163615,1326291,1596,41450.0,,Goal,Penalty,,77,0,77,Cristian Arango,
163630,1326302,1609,51012.0,,Goal,Normal Goal,,28,0,28,Carles Gil,
163648,1326302,1609,51012.0,,Goal,Penalty,,90,7,97,Carles Gil,
163659,1326304,1610,50913.0,,Goal,Penalty,,81,0,81,Đorđe Mihailović,
163662,1326305,1604,1103.0,,Goal,Normal Goal,,15,0,15,Hannes Wolf,
163665,1326305,1604,79678.0,,Goal,Penalty,,48,0,48,Alonso Martínez,
163669,1326305,1608,50854.0,,Goal,Own Goal,,62,0,62,Keaton Parks,
163674,1326305,1608,32137.0,,Goal,Normal Goal,,84,0,84,Emmanuel Latte Lath,
163759,1326311,9569,271602.0,,Goal,Normal Goal,,39,0,39,Josh Bauer,
163760,1326311,2242,15798.0,,Goal,Normal Goal,,43,0,43,Evander,
163762,1326311,9569,15885.0,15885.0,Goal,Missed Penalty,,49,0,49,Hany Mukhtar,Hany Mukhtar
163773,1326311,2242,21036.0,,Goal,Penalty,,90,1,91,Kévin Denkey,
163774,1326313,1596,461643.0,,Goal,Normal Goal,,32,0,32,Beau Leroux,
163793,1326312,1598,5919.0,,Goal,Penalty,,76,0,76,Martín Ojeda,
163800,1326312,1598,2493.0,,Goal,Normal Goal,,90,0,90,Luis Muriel,
163806,1326714,25484,39365.0,,Goal,Normal Goal,,33,0,33,Onni Valakari,
163808,1326714,1616,347794.0,,Goal,Normal Goal,,43,0,43,Artem Smoliakov,
163858,1326316,9569,15885.0,,Goal,Normal Goal,,32,0,32,Hany Mukhtar,
163867,1326316,18310,3247.0,,Goal,Penalty,,85,0,85,Wilfried Zaha,
163878,1326317,1606,312896.0,,Goal,Normal Goal,,26,0,26,Diego Luna,
163912,1326322,1602,275.0,,Goal,Penalty,,45,2,47,Eric Maxim Choupo-Moting,
163922,1326318,1608,2507.0,,Goal,Penalty,,17,0,17,Miguel Almirón,
163926,1326318,1597,66055.0,,Goal,Normal Goal,,60,0,60,Petar Musa,
163943,1326321,1614,26140.0,,Goal,Normal Goal,,50,0,50,Prince-Osei Owusu,
163989,1326325,1611,364.0,,Goal,Normal Goal,,88,0,88,Dejan Joveljić,
164045,1326327,1604,79678.0,,Goal,Missed Penalty,,45,8,53,Alonso Martínez,
164052,1326327,1604,50854.0,,Goal,Normal Goal,,89,0,89,Keaton Parks,
164056,1326329,1596,51177.0,,Goal,Penalty,,20,0,20,Cristian Espinoza,
164100,1326330,1609,51012.0,,Goal,Penalty,,36,0,36,Carles Gil,
164132,1326335,1603,15783.0,,Goal,Normal Goal,,47,0,47,Emmanuel Sabbi,
164134,1326335,1603,50969.0,,Goal,Normal Goal,,59,0,59,Brian White,
164143,1326335,1603,92590.0,,Goal,Missed Penalty,,72,0,72,Daniel Rios,
164148,1326335,16489,310975.0,,Goal,Normal Goal,,90,0,90,Daniel Pereira,
164161,1326338,18310,47058.0,,Goal,Normal Goal,,16,0,16,Pep Biel,
164177,1326333,2242,362155.0,,Goal,Normal Goal,,28,0,28,Gerardo Valenzuela,
164189,1326336,1595,102373.0,,Goal,Normal Goal,,17,0,17,Daniel Musovski,
164205,1326337,1606,271983.0,,Goal,Normal Goal,,12,0,12,Dominik Marczuk,
164222,1326337,9569,18884.0,,Goal,Penalty,,90,1,91,Sam Surridge,
164223,1326716,1610,50913.0,,Goal,Penalty,,37,0,37,Đorđe Mihailović,
164245,1326339,1605,51010.0,,Goal,Normal Goal,,57,0,57,Diego Fagúndez,
164253,1326340,1616,1261.0,,Goal,Normal Goal,,65,0,65,Sergi Palencia,
164261,1326340,1616,21437.0,,Goal,Normal Goal,,86,0,86,Denis Bouanga,
164266,1326341,1611,2095.0,,Goal,Normal Goal,,16,0,16,Magomed Shapi Suleymanov,
164271,1326341,1611,364.0,,Goal,Penalty,,33,0,33,Dejan Joveljić,
164275,1326341,1617,156034.0,,Goal,Own Goal,,54,0,54,Jansen Miller,
164287,1326341,1611,364.0,,Goal,Missed Penalty,,90,3,93,Dejan Joveljić,
164304,1326343,20787,7539.0,,Goal,Normal Goal,,7,0,7,João Klauss,
164322,1326344,16489,50893.0,,Goal,Missed Penalty,,67,0,67,Brandon Vázquez,
164326,1326344,16489,50893.0,,Goal,Normal Goal,,81,0,81,Brandon Vázquez,
164365,1326349,1599,265882.0,,Goal,Normal Goal,,27,0,27,Quinn Sullivan,
164433,1326717,18310,407652.0,,Goal,Penalty,,45,0,45,Patrick Agyemang,
164448,1326352,1610,50913.0,,Goal,Penalty,,58,0,58,Đorđe Mihailović,
164473,1326351,1607,212233.0,,Goal,Penalty,,85,0,85,Brian Gutierrez,
164504,1326355,1601,280688.0,,Goal,Normal Goal,,9,0,9,Theo Corbeanu,
164523,1326356,1617,2564.0,,Goal,Penalty,,8,0,8,Felipe Mora,
164529,1326356,1616,2295.0,,Goal,Normal Goal,,45,0,45,Olivier Giroud,
164543,1326356,1616,21437.0,,Goal,Penalty,,90,0,90,Denis Bouanga,
164550,1326357,1596,41450.0,,Goal,Normal Goal,,42,0,42,Cristian Arango,
164565,1326357,1596,41450.0,,Goal,Penalty,,90,4,94,Cristian Arango,
164569,1326359,1604,79678.0,,Goal,Penalty,,64,0,64,Alonso Martínez,
164582,1326358,2242,21036.0,,Goal,Normal Goal,,43,0,43,Kévin Denkey,
164631,1326362,1598,2493.0,,Goal,Penalty,,42,0,42,Luis Muriel,
164635,1326362,1598,260865.0,,Goal,Normal Goal,,67,0,67,Marco Pašalić,
164676,1326718,25484,248.0,,Goal,Penalty,,45,5,50,Hirving Lozano,
164677,1326718,1606,312896.0,,Goal,Normal Goal,,45,1,46,Diego Luna,
164680,1326718,1606,312896.0,,Goal,Penalty,,54,0,54,Diego Luna,
164682,1326718,1606,51090.0,,Goal,Normal Goal,,66,0,66,Sam Junqua,
164702,1326366,1600,66208.0,,Goal,Normal Goal,,61,0,61,Ondrej Lingr,
164719,1326368,9569,18884.0,,Goal,Penalty,,15,0,15,Sam Surridge,
164721,1326368,9569,15885.0,,Goal,Normal Goal,,25,0,25,Hany Mukhtar,
164727,1326368,9569,18884.0,,Goal,Penalty,,45,9,54,Sam Surridge,
164746,1326369,1610,50913.0,,Goal,Normal Goal,,54,0,54,Đorđe Mihailović,
164774,1326365,1597,64310.0,,Goal,Normal Goal,,8,0,8,Shaq Moore,
164775,1326365,9568,50749.0,,Goal,Normal Goal,,16,0,16,Fafà Picault,
164780,1326365,1597,191970.0,,Goal,Normal Goal,,64,0,64,Osaze Urhoghide,
164800,1326371,1616,21437.0,,Goal,Missed Penalty,,74,0,74,Denis Bouanga,
164808,1326371,20787,366531.0,,Goal,Own Goal,,89,0,89,Nathan Ordaz,
164823,1326370,1617,2616.0,,Goal,Penalty,,76,0,76,Jonathan Rodríguez,
164843,1326373,1609,51012.0,,Goal,Normal Goal,,11,0,11,Carles Gil,
164856,1326374,1613,84101.0,,Goal,Normal Goal,,25,0,25,Dylan Chambost,
164857,1326374,1613,51045.0,,Goal,Penalty,,39,0,39,Diego Rossi,
164858,1326374,18310,3247.0,,Goal,Penalty,,45,2,47,Wilfried Zaha,
164863,1326374,18310,136138.0,,Goal,Normal Goal,,64,0,64,Liel Abada,
164864,1326374,1613,203428.0,,Goal,Normal Goal,,81,0,81,Jacen Russell-Rowe,
164874,1326377,1614,31380.0,,Goal,Normal Goal,,45,3,48,Giacomo Vrioni,
164893,1326375,1615,2928.0,,Goal,Normal Goal,,45,4,49,Christian Benteke,
164894,1326375,1615,458219.0,,Goal,Normal Goal,,45,7,52,Hosei Kijima,
164909,1326376,9568,50749.0,,Goal,Normal Goal,,9,0,9,Fafà Picault,
164911,1326376,9568,5969.0,,Goal,Normal Goal,,30,0,30,Marcelo Weigandt,
164912,1326376,9568,157.0,,Goal,Normal Goal,,39,0,39,Luis Suárez,
164941,1326378,1612,51263.0,,Goal,Own Goal,,22,0,22,Ilie Sánchez,
164953,1326378,1612,6517.0,,Goal,Normal Goal,,90,1,91,Joaquín Pereyra,
164954,1326719,25484,248.0,,Goal,Penalty,,20,0,20,Hirving Lozano,
164955,1326719,25484,248.0,,Goal,Normal Goal,,27,0,27,Hirving Lozano,
164959,1326719,25484,45017.0,,Goal,Normal Goal,,56,0,56,Anders Dreyer,
164964,1326719,25484,39365.0,,Goal,Normal Goal,,73,0,73,Onni Valakari,
164971,1326380,1603,193279.0,,Goal,Normal Goal,,20,0,20,Jayden Nelson,
164979,1326380,1603,92590.0,92590.0,Goal,Missed Penalty,,68,0,68,Daniel Rios,Daniel Rios
164980,1326380,1603,51027.0,,Goal,Normal Goal,,70,0,70,Tristan Blackmon,
164987,1326380,1606,312896.0,,Goal,Penalty,,90,6,96,Diego Luna,
164989,1326383,20787,24850.0,,Goal,Penalty,,29,0,29,Marcel Hartel,
164991,1326383,1595,51212.0,,Goal,Penalty,,33,0,33,Albert Rusnák,
165004,1326383,1595,102373.0,,Goal,Normal Goal,,81,0,81,Daniel Musovski,
165007,1326383,1595,51107.0,,Goal,Normal Goal,,90,1,91,Nouhou Tolo,
165008,1326382,1596,51177.0,,Goal,Normal Goal,,16,0,16,Cristian Espinoza,
165013,1326382,1617,2564.0,,Goal,Normal Goal,,42,0,42,Felipe Mora,
165023,1326382,1596,243804.0,,Goal,Normal Goal,,88,0,88,Ousseni Bouda,
165028,1326381,1616,366531.0,,Goal,Normal Goal,,10,0,10,Nathan Ordaz,
165038,1326381,1616,51242.0,,Goal,Normal Goal,,79,0,79,Jeremy Ebobisse,
209716,1038444,261,15801.0,,Goal,Penalty,,18,0,18,Nicolas Madsen,
209724,1038444,631,27104.0,,Goal,Penalty,,74,0,74,Hugo Cuypers,
209747,1213754,85,21104.0,,Goal,Penalty,,90,0,90,Randal Kolo Muani,
209751,1213747,106,2214.0,,Goal,Missed Penalty,,9,0,9,Romain Del Castillo,
209755,1213747,81,897.0,,Goal,Penalty,,31,0,31,Mason Greenwood,
209758,1213747,81,10077.0,,Goal,Normal Goal,,48,0,48,Luís Henrique,
209760,1213747,81,162707.0,,Goal,Penalty,,69,0,69,Elye Wahi,
209772,1213752,79,22136.0,,Goal,Normal Goal,,45,30,75,Bafodé Diakité,
209786,1213752,79,8489.0,,Goal,Normal Goal,,90,3,93,Jonathan David,
209830,1213748,82,21443.0,,Goal,Penalty,,67,0,67,Teji Savanier,
209854,1213755,94,85041.0,,Goal,Normal Goal,,21,0,21,Amine Gouiri,
209859,1213755,80,180496.0,,Goal,Missed Penalty,,71,0,71,Georges Mikautadze,
209927,1213759,111,21103.0,,Goal,Penalty,,57,0,57,Abdoulaye Touré,
209943,1213762,116,85914.0,,Goal,Own Goal,,45,0,45,Julien Le Cardinal,
209970,1213758,83,443676.0,,Goal,Normal Goal,,90,6,96,Bahereba Guirassy,
209991,1213757,95,203762.0,,Goal,Normal Goal,,48,0,48,Emanuel Emegha,
209993,1213757,94,21497.0,,Goal,Normal Goal,,57,0,57,Ludovic Blas,
